account_id,account_name,tenant_id,health_score,health_segment,revenue,neediness_score,segment,account_level,industry,tad_score,tech_count,neediness_category
0011P00000xVSI4QAO,safedry_birmingham,515189286,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUlidAAD,seasideplumbing,555991971,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000gnj4qAAA,aceairconditioninginc,3848015261,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000KdNo6AAF,thehandymancompany,295233049,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001GH0dHQAT,homecareheatingandairllc1,1666426133,79,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000uvdXdAAI,searsgcecilcountylineaweaver,463668262,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000vaO08AAE,satoriepropertiesllcdbaapexservices,4316536470,53,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000hFNCFAA4,socalwater,1010821159,43,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000W9Yk1AAF,consolidatedhudsonelectric,854749478,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000pFdq6IAC,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000xVyKjQAK,thermaltranmechanicalinc,858962475,62,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000003vWeBIAU,draintodrainllc,2579548181,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000jH4VQAA0,hardingheatingconstructioninc,1411010606,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUkxwAAD,hawkinsheatingairconditioningllc,703057188,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojvRaAAI,teamairzonaairconditioning,1909724182,46,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001GHrByQAL,valleyheatingandcoolingllc,1768204187,43,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg00000Dphv6IAB,targetsecuritysystemsllc,3345324709,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019cF1EQAU,blaineco,928340516,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVstGAAT,attilioplumbinganddraincleaningllc,3054200094,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000012ps5ZQAQ,mjsepticllc,2308646847,59,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000012n4DmQAI,sweetwateraire,877743690,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000A4GOfIAN,directirrigationinc,3048274072,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000GID29IAH,superiorprocessingandweighing,3843213464,46,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000xlKe3IAE,waterxllc,4322685082,48,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W76R5AAJ,michiana,385828999,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W98FRAAZ,liquidwastellc,1732805525,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9dpNAAR,staleyelectricservicesllc,4271705877,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000c3rtAIAQ,bonaskienterprisesincdbapeaceheating,4095759897,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojvfQAAQ,intrepidfoxenterprisesdbacowartdoorsystemscorp,2878945827,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000e2Vj3AAE,wheelingheatingllc,787445309,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000a4armAAA,campeauheating,493527809,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000011FhBvQAK,plitnickplumbingheating,625936434,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVmBLAA1,pipeworxplumbinginc,3994994457,23,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000VUlQwAAL,onestopcooling,878643108,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000pDq3eIAC,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000kndQHAAY,coloradogaragedoorserviceinc,3911040149,50,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000VUk8XAAT,ameritempairconditioninginc,1002263460,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000011E8vYQAS,plumbing911inc,1346261928,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B2qWVQAZ,broshenterprisesllcdbalegacyelectric1,4017573397,14,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000011GgOkQAK,fossumelectricltd,851943732,79,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000001cB2JIAU,merrittgaragedoorsandservicesinc,2266992415,51,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019dxeIQAQ,speedysepticservice,1010638627,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016panvQAA,pluglightbulb,869114153,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001Ik42xQAB,brightdesignelectricinc,2543012377,63,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001B5JD5QAN,bestvirginiaheatingcoolingllc,1045873827,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVg9PAAT,completecomfort,399903453,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000be6YrAAI,jacobsheetmetalworksincdbajacobheating,2732409237,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019deJMQAY,reedelectricinc,2044903189,48,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00000ypO4pQAE,chimcareportland,894874024,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000XsYxvAAF,smartchoice,443456260,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001JIWyDQAX,jbcrawfordconstructionllc,2201965722,37,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000016myfVQAQ,sparkdaddyllc,811573934,52,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000fM8DeAAK,randalsplumbing,932196541,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojuS2AAI,completecomfortllc,828033857,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000XsnEeAAJ,sharpairconditioningandheating,438320926,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000008zeyVIAQ,fireplaceandgrillexpertsinc,3093079834,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000hEvKxAAK,zedelectric,4109683479,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CM9fwQAD,ecoheatingcoolinginc,1100371158,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9e4KAAR,rjgronerco,2094950037,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000AjmyoIAB,mikewellsservicesllc,3092311452,13,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000WVkGiAAL,sauercoolingandheating,357974036,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojwKCAAY,aaaservicesinc,843913897,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8kpvAAB,expresssewerdraininc,954895666,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001JIJcLQAX,temperaturesolutionsinc,3934752413,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9PbqAAF,reliefheatingandcoolingllc,1327397418,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00001J9u9CIAR,primeairflowinc,4588892055,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001CLPQKQA5,highperformancehomesystems,1088678052,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000008sYS9IAM,hauseinc,2780515353,68,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019dCRIQA2,sustainableairinc,941872689,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000017A4mQQAS,chimcarecleveland,894847920,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016meszQAA,72degreeshtg,812393897,59,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001CKg1gQAD,lancetownindustriesinc,2228177815,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B3IrOQAV,johnhearnplumbingllc,2142190997,26,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000W98BzAAJ,turnerbrothersheatingairconditioninginc,865722808,53,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001FRT1OQAX,dbhaircorporation,2191058846,60,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000XFBFSAA5,climatecontrolsystemsofgreenwoodinc,691334611,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P0000153uUkQAI,absolutepower,764170040,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WUmavAAD,gilletteheatingairconditioning,378941836,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000tw2jvAAA,mountainviewcomfortllc,473640587,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUk2eAAD,westmechanical,728414393,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00001FF6lVIAT,batemechanicalllc,4487013525,23,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg00000IEjB3IAL,repipeexpressinc,3841685533,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000000muHdIAI,360paintingcarolstreamil,2140091029,66,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000003A2TRIA0,maidrightrichmondva,2331463328,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000004Pk9HIAS,gatsby_120,2411343129,12,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000VUlcfAAD,richmondsair,1842064278,25,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg00000FUkWsIAL,exteriorsplusllc,4263837717,69,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cEOQCAA4,temperatureprolouisville,505752525,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000e2UPDAA2,hardcastleheatingair,616718761,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000011E94gQAC,valiantairinc,1409619367,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000003ALefIAG,maidrightnorthcharlotte,2331463364,68,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001GI3abQAD,360paintingcharlottenc,1721711022,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GI3QvQAL,360paintingstpetersburgfl,1720515349,63,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001IGHK8QAP,360paintingchattanoogatn,1969040917,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000003d6U2IAI,groovyhues_115,2360950421,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W76PTAAZ,firstcallseer,1709137557,98,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000005HCwmIAG,bumblebeeblinds_131,2466444465,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000aniizAAA,marshallsspecialtyservices,3943191705,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000LF9oTIAT,veteransheatingandcoolingllc,4445584292,65,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00001268KdIAI,thehulldoctorllc,4354715925,41,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg000001DKWdIAO,ifoam_145,2148103205,46,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001GI3PDQA1,360paintinggrandprairietx,1765198757,33,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000010ZgKQQA0,jackrabbitair,682145610,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019c6KkQAI,bluebonnetbreezellc,2518676248,17,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000W99oWAAR,bordersheetmetal,3853484308,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000001h9CLIAY,maidrightwilliamsoncountytn,2228398853,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000001VrEkIAK,blingle_155,2213294292,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000008b8V8IAI,bumblebeeblinds_138,2665755285,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVXjzAAH,lewisair,545252925,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001JIRnsQAH,maidrightnindianapolisin,2093804638,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GI1I6QAL,360paintinglittlerockar,1718854061,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkMHAA1,lakecookplumbing,113080487,53,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001IkLn8QAF,alignedelevatorllc,2055655191,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001JI6rMQAT,pipesurgeonplumbingltdco,3080106883,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000011GaNGQA0,aardvarkresidentialandcommercialservicesinc,616851064,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000005fKRsIAM,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000VUkVQAA1,climatecontrolseer,1585869475,98,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001FSqFIQA1,proliftcentralcolumbus,1579289140,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000003ACAaIAO,maidrightmanhattan,2331463382,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CKxQtQAL,proliftarmstrongcounty,1064193570,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GI3aLQAT,360paintingclevelandoh,1927091349,60,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001FRfDRQA1,1800plumbercolumbia,1550341809,46,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000W9EGjAAN,midwestmechanical,484596357,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9DAMAA3,altstadthoffmanplumbinginc,1433273891,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000anDq3AAE,perfectionheatingcooling,425178896,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001E5HtOQAV,PremiumPH,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9Vl6AAF,cooneyair,4121989591,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B5E02QAF,proliftdallas,1028946468,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000dNyxuIAC,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000002zDT3IAM,360paintingofgaithersburg,2320599061,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000012mnBAQAY,northcreek_vertex,3892180761,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000ID9CoIAL,dhplumbingllc,3826671253,67,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000007ee62IAA,ifoam_150,2599599615,47,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg000002ukdJIAQ,maidrightnwhoustontx,2315691430,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001JI69LQAT,jdswallowheatingcontractorsinc,4029853077,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000008YIU9IAO,1800plumbercentrallongisland,2665166685,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000788MBIAY,1800plumberofgaithersburg,2572968125,55,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000008b5AeIAI,bumblebeeblinds_135,2660069140,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GI17vQAD,360paintingoverlandparkks,1718854049,68,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001GI169QAD,360paintingeasthoustontx,1854445717,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000004HfPSIA0,maidrightmiddletown,2401498851,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000000lNmxIAE,bumblebeeblinds_106,2053431845,61,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000002KZ0XIAW,bumblebeeblinds_118,2278434754,45,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg00001KW77CIAT,associatedheatingandairconditioning,4528727445,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9cUEAAZ,comfortheatingandcooling,1047828139,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000002Yg5KIAS,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000179kMIAQ,bumblebeeblinds_113,2175880589,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001IFigxQAD,360paintingselasvegas,1942185613,32,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000ojxGgAAI,rooterrangerllc,857372083,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000018bTyhQAE,1800plumberindianapolis,879521827,55,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001E5HjEQAV,ees,1411905700,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUjoLAAT,accutemp,411961138,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000684EIIAY,ifoam_149,2505086727,47,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000XhUAPIA3,gatsby_141,4035665685,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkKVAA1,vortechs,23105173,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000zh6qpQAA,uptownairconditioning,1075977903,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019dyM2QAI,proliftportland,1030338595,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000wvJSmIAM,milehighplumbingelectric,4239256215,55,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000anTy4AAE,northernneckmechanical,472965393,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUkNMAA1,broadviewheatingairconditioning,495293219,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016pOOJQA2,hansenelectriciansllc,877233850,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000000iAdDIAU,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WW10PAAT,dirksheatingandcooling,1008312486,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000018bWoNQAU,swagsplumbingandrooterinc,877621668,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000BCH0LIAX,gatsby_135,2990471260,60,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000BoJpbIAF,bumblebeeblinds_121,3036129820,38,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000W9a0uAAB,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001CMeGHQA1,proliftglenview,1117205934,62,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000YBDVOAA5,eckelectric,443447948,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GI3QwQAL,360paintingportlandor,1760133029,61,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001IGQI7QAP,mountainstreetplumbing,2000335126,62,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001CMIHSQA5,newlifedevelopers,1117745572,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000002ud7pIAA,maidrightwpalmbeachfl,2315691413,24,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000017ArgUQAS,miskowgeneratorsandelectricltd,916234672,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GI3KcQAL,360paintingelpasotx,1762175911,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojyDnAAI,rootermantacoma,836441396,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000009KuQrIAK,gatsby_124,2758373372,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000006EmBIIA0,bumblebeeblinds_133,2522294624,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUjdxAAD,specialtyheatingcooling,1370662819,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000KeMb1IAF,dunnellonair,3865658389,28,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000wA8fvAAC,systemforwardamerica,486159950,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001B5DzxQAF,proliftsiouxfalls,1030391971,68,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001GIFDcQAP,360paintingnwarkansasar,1722279317,66,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WVsQMAA1,columbianwheating,415923866,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000001pLKRIA2,bumblebeeblinds_119,2240173306,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cDu0vAAC,cupertinoplumbing,602162467,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000014sZfhQAE,desertwestservicesinc,701789221,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8ulnAAB,expertwire,473253379,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000IC7Y3IAL,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001GI1J9QAL,360paintingrockwalltx,1760133045,25,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg000001DJBYIA4,ifoam_143,2089404577,51,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001FRX5OQAX,wattspowersystemsinc,1570898339,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001B6ALpQAN,freedomhomeservicesinc,1065093426,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9Cp7AAF,precisioncomfortsystems,1889800348,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P0000194c9AQAQ,temperatureproswflorida,890389283,50,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg000001aqIsIAI,jophilandassociatesllc,2598673972,69,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001GI19mQAD,360paintingnewbraunfelstx,1759019069,40,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001GHEPvQAP,housedoctorsaustin,1654438165,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019d0boQAA,rothheating,987469865,98,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000jH4dhAAC,schnorrbuschheatingairconditioning,975179439,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CLtmPQAT,jaggservicesllc,1100072364,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GIZJfQAP,1800plumberoflajolla,1738538918,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000HXY2lIAH,madesimpleheatingandairinc,3693705877,51,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000C6jSAIAZ,zddtx_dallas,3079257366,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8mxsAAB,tempairsystem,1027400611,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CL2EvQAL,0011P00001CL2EvQAL,,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYjzQAAT,comfortmatters,404054934,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ankd4AAA,havenhome,649757944,24,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000n760CAAQ,northernairmechanical,434838548,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000AZyd3IAD,timcapv2llcdbafranklinheatingandcooling,3197570716,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000W9EtOAAV,completecomfortheatingairllc,844837193,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kndjFAAQ,rowedoorsalescompany,557392375,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojzVQAAY,lovesheatingair,461798508,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000fLgwPAAS,texashomeperformance,799647801,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000svEYSAA2,bobhillinc,1346262330,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000GTaJaAAL,vitalairservices,220512913,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUkpDAAT,fossheatingandcooling,408447756,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001HwXsmQAF,myplumbingherosllc,2169441302,60,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019ej3hQAA,puretekaircorp,4386264599,30,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000anhgSAAQ,ridgeenergy,3630325013,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000zh1ENQAY,absoluteplumbingsolutions,990644260,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000010rYOBQA2,drcool,719780135,53,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000VUlLoAAL,homecomfortalliance,1035940260,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUldoAAD,robisonplumbingserviceinc,991531939,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUkG7AAL,bassetheatingair,515191741,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000005i2l6IAA,bluebirdroofing,4558778011,70,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016MPO5QAO,newlineplumbinginc,1871942552,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ok319AAA,lumberjackhvac,467044844,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000meN8CAAU,brothersplumbing,538906631,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001IFLhZQAX,fallcreekplumbing,2088453909,65,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WVcjyAAD,velocityac,351872387,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000004y8dBIAQ,drainchampsllc,2483801879,15,Red,100000,8,Residential,Corporate,Roofing,0,5,High
